STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG,TMAX,TMIN
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-20,0.0,,37.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-21,2.3,,32.2,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-22,0.0,,32.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-23,1.0,,38.9,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-24,0.0,,40.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-25,0.0,,37.8,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-26,7.6,,37.2,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-27,0.0,,37.8,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-28,19.8,,37.2,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-29,0.0,,37.2,27.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-04-30,62.7,,30.0,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-01,0.0,,36.1,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-02,0.0,,35.0,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-03,64.8,,31.1,24.4
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-04,52.8,,26.7,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-05,1.3,,32.2,22.2
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-06,0.0,,33.9,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-07,6.4,,32.2,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-08,15.5,,31.1,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-09,2.5,,32.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-10,0.8,,37.2,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-11,0.0,,37.2,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-12,0.0,,37.8,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-13,0.0,,38.9,27.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-14,2.5,,37.2,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-15,1.3,,33.9,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-16,0.0,,36.1,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-17,1.8,,33.9,26.1
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-18,13.7,,32.8,23.9
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-19,2.8,,32.2,25.0
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-20,39.4,,27.8,22.8
THW00041020,"NAKHON PHANOM, TH",17.383329999999994,104.65,176.2,1966-05-21,2.0,,26.7,22.2
